Taxpayer_ID,Year,Tax_due,Sector,Revenues,Other_revenues,Expenses,Donations_NGO,Donations_Others,Donations_Govt,Other_additions,Op_WDV_Bld,Op_WDV_Intang,Op_WDV_Mach,Op_WDV_Others,Op_WDV_Comp,Add_Bld,Add_Intang,Add_Mach,Add_Others,Add_Comp,Excl_Bld,Excl_Intang,Excl_Mach,Excl_Others,Excl_Comp,Other_deductions,Carried_forward_losses,Exemptions,Investment_incentive,Exchange_rate,Loss_lag1,Loss_lag2,Loss_lag3,Loss_lag4,Loss_lag5,Loss_lag6,Loss_lag7,Loss_lag8,Net_accounting_profit,Total_additions_to_GP,Total_taxable_profit,Tax_depr,Total_deductions,Net_taxable_profit,Donations_allowed,CF_losses,Tax_base,Net_tax_base,Net_tax_base_behavior,Net_tax_base_Egyp_Pounds,citax,newloss1,newloss2,newloss3,newloss4,newloss5,newloss6,newloss7,newloss8,Used_loss_total,Tax_depr_Bld,Tax_depr_Intang,Tax_depr_Mach,Tax_depr_Others,Tax_depr_Comp,Cl_WDV_Bld,Cl_WDV_Intang,Cl_WDV_Mach,Cl_WDV_Others,Cl_WDV_Comp,Profit_flag
2000004546,2020,0,3,0,367588,9605583,0,0,0,4660740,19346854,0,864482,749416,12793,0,0,0,0,0,0,0,0,0,0,367171,49718355,0,0,1,6513440,6523699,11932064,14895697,17343623,0,0,0,-9237995,4660740,-4577255,1569015,1936186,-6513440,0,49718355,-6513440,-6513440,-6513440,-6513440,0,6513440,6523699,11932064,14895697,17343623,0,0,0,0,1018255,0,288161,249806,12793,19346854,0,864482,749416,12793,0
2000001688,2020,0,3,9637127,308469,9943817,0,0,0,38611,0,0,0,38566,4117,0,0,0,4810,1540,0,0,0,0,0,0,72914,0,0,1,0,0,29790,0,0,0,0,0,1779,38611,40389,16972,16972,23417,0,72914,0,0,0,0,0,0,0,29790,0,0,0,0,0,23417,0,0,0,12855,4117,0,0,0,38566,4117,1
2000004128,2020,0,3,28479109,19431,27620294,315945,0,0,580269,0,142626,0,206145,0,0,0,0,35727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,878246,896214,1774460,84562,84562,1689898,153629,0,1536269,1536269,1536269,1536269,345661,0,0,0,0,0,0,0,0,0,0,15847,0,68715,0,0,142626,0,206145,0,1
2000002233,2020,0,3,63415768,0,63096701,0,0,0,140497,0,0,0,150217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,319068,140497,459565,50072,50072,409493,0,0,409493,409493,409493,409493,92136,0,0,0,0,0,0,0,0,0,0,0,0,50072,0,0,0,0,150217,0,1
2000004657,2020,0,3,883290679,167767609,162303912,525000,0,0,197222574,64873374,289479,0,11037633,509031,35851075,0,0,8111497,964404,0,0,0,9427,490032,994544788,0,1316364,0,1,0,0,0,0,0,0,0,0,888754376,197747574,1086501950,7634795,1002179582,84322368,525000,0,83797368,82481004,82481004,82481004,18558226,0,0,0,0,0,0,0,0,0,3414388,32164,0,3679211,509031,64873374,289479,0,11037633,509031,1
2000004106,2020,0,3,5415268,21189,5318452,0,0,0,52537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118005,52537,170542,0,0,170542,0,0,170542,170542,170542,170542,38372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000006008,2020,0,3,869800,0,841513,0,0,0,37196,0,0,0,56700,5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28287,37196,65483,24012,24012,41471,0,0,41471,41471,41471,41471,9331,0,0,0,0,0,0,0,0,0,0,0,0,18900,5112,0,0,0,56700,5112,1
2000004679,2020,0,3,1060736,0,1081654,0,0,0,23385,0,0,0,32648,2202,0,0,0,0,0,0,0,0,0,0,0,191332,0,0,1,10619,16566,25459,28903,127859,0,0,0,-20918,23385,2466,13085,13085,-10619,0,191332,-10619,-10619,-10619,-10619,0,10619,16566,25459,28903,127859,0,0,0,0,0,0,0,10882,2202,0,0,0,32648,2202,0
2000006125,2020,0,3,439880173,159308,428314741,0,0,0,10827156,0,0,6042524,25192676,84188,0,0,3321616,2728829,114062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11724740,10827156,22551896,10495922,10495922,12055974,0,0,12055974,12055974,12055974,12055974,2712594,0,0,0,0,0,0,0,0,0,0,0,2014175,8397559,84188,0,0,6042524,25192676,84188,1
2000002369,2020,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000003166,2020,0,3,24659969,171531,25629144,0,0,0,1494388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170218,7273688,0,0,1,0,0,5899341,0,0,0,0,0,-797644,1494388,696744,0,170218,526527,0,7273688,0,0,0,0,0,0,0,5899341,0,0,0,0,0,526527,0,0,0,0,0,0,0,0,0,0,1
2000000968,2020,0,3,0,42151,39792,0,0,0,15378,541500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160946,0,0,1,10762,13107,0,0,124312,0,0,0,2359,15378,17738,28500,28500,-10762,0,160946,-10762,-10762,-10762,-10762,0,10762,13107,0,0,124312,0,0,0,0,28500,0,0,0,0,541500,0,0,0,0,0
2000003645,2020,0,3,746829,0,628059,0,0,0,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118771,1867,120638,0,0,120638,0,0,120638,120638,120638,120638,27143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000000152,2020,0,3,25623331,15855,25600162,0,0,0,12155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39023,12155,51178,0,0,51178,0,0,51178,51178,51178,51178,11515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000002762,2020,0,3,0,97133,58596387,0,0,0,140506,0,0,0,46835,9120,0,0,0,0,0,0,0,0,0,0,0,136261126,0,0,1,58383480,55618815,61007228,5815340,62949933,0,0,0,-58499254,140506,-58358748,24732,24732,-58383480,0,136261126,-58383480,-58383480,-58383480,-58383480,0,58383480,55618815,61007228,5815340,62949933,0,0,0,0,0,0,0,15612,9120,0,0,0,46835,9120,0
2000004381,2020,0,3,22133179,0,22055579,0,0,0,124060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77600,124060,201660,0,0,201660,0,0,201660,201660,201660,201660,45373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000003020,2020,0,3,229724633,30218173,205179048,17010,0,0,26972609,88047247,0,14494749,2580926,75356,1738819,0,2801822,561711,37170,0,0,0,0,0,25371348,0,0,0,1,0,0,0,0,0,0,0,0,54763758,26989619,81753377,10401313,35772662,45980715,17010,0,45963705,45963705,45963705,45963705,10341834,0,0,0,0,0,0,0,0,0,4634066,0,4831583,860309,75356,88047247,0,14494749,2580926,75356,1
2000005038,2020,0,3,17555428,35138,18415659,0,0,0,584049,0,0,0,984242,36208,0,0,0,61916,19320,0,0,0,170036,0,31144,0,0,0,1,636477,785804,0,0,0,0,0,0,-825093,584049,-241044,364289,395433,-636477,0,0,-636477,-636477,-636477,-636477,0,636477,785804,0,0,0,0,0,0,0,0,0,0,328081,36208,0,0,0,984242,36208,0
2000001613,2020,0,3,146760756,237325,120093986,0,0,0,11742366,127847103,0,0,11188179,0,1690392,0,0,6333937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26904095,11742366,38646462,10458188,10458188,28188274,0,0,28188274,28188274,28188274,28188274,6342362,0,0,0,0,0,0,0,0,0,6728795,0,0,3729393,0,127847103,0,0,11188179,0,1
2000003213,2020,0,3,403335002,1426711,397112722,0,0,0,15009124,183486673,0,14164405,37961110,1309874,262500,0,5022023,21502796,1724072,0,0,0,0,0,0,0,0,0,1,5684124,3793460,0,0,0,0,0,0,7648991,15009124,22658115,28342239,28342239,-5684124,0,0,-5684124,-5684124,-5684124,-5684124,0,5684124,3793460,0,0,0,0,0,0,0,9657193,0,4721468,12653703,1309874,183486673,0,14164405,37961110,1309874,0
2000001567,2020,0,3,4320895,2965,4448250,0,0,0,61108,541500,0,0,50687,2188,0,0,0,16363,0,0,0,0,0,0,0,0,0,0,1,110866,111718,0,0,0,0,0,0,-124390,61108,-63282,47584,47584,-110866,0,0,-110866,-110866,-110866,-110866,0,110866,111718,0,0,0,0,0,0,0,28500,0,0,16896,2188,541500,0,0,50687,2188,0
2000001391,2020,0,3,4862760,34206,5195417,0,0,0,22150,0,0,0,5695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278200,265675,0,0,0,0,0,0,-298451,22150,-276301,1898,1898,-278200,0,0,-278200,-278200,-278200,-278200,0,278200,265675,0,0,0,0,0,0,0,0,0,0,1898,0,0,0,0,5695,0,0
2000000461,2020,0,3,26806986,0,26124388,0,0,0,1592778,4216528,0,3367088,369336,0,41004,0,1858299,38453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,682598,1592778,2275375,1467397,1467397,807978,0,0,807978,807978,807978,807978,181795,0,0,0,0,0,0,0,0,0,221923,0,1122363,123112,0,4216528,0,3367088,369336,0,1
2000004736,2020,0,3,28572688,0,52429486,0,0,0,4613041,40862,0,0,97705,23851,0,0,0,24150,30448,0,0,0,0,0,0,0,0,0,1,19302327,18382280,0,0,0,0,0,0,-23856798,4613041,-19243757,58570,58570,-19302327,0,0,-19302327,-19302327,-19302327,-19302327,0,19302327,18382280,0,0,0,0,0,0,0,2151,0,0,32568,23851,40862,0,0,97705,23851,0
2000002506,2020,0,3,968100,6317745,6259441,0,0,0,928543,4584000,0,0,572954,4991,0,0,0,1785,1467,0,0,0,0,0,0,14111691,0,0,1,0,0,6782649,3794020,0,0,0,0,1026404,928543,1954948,437239,437239,1517709,0,14111691,0,0,0,0,0,0,0,6782649,3794020,0,0,0,0,1517709,241263,0,0,190985,4991,4584000,0,0,572954,4991,1
2000004024,2020,0,3,256790973,574209,253170125,0,0,0,11289643,30763790,0,14785871,9539673,878891,6739454,0,8000015,6129619,860612,0,0,0,0,0,1479553,0,0,0,1,0,0,0,0,0,0,0,0,4195057,11289643,15484700,10606552,12086105,3398594,0,0,3398594,3398594,3398594,3398594,764684,0,0,0,0,0,0,0,0,0,1619147,0,4928624,3179891,878891,30763790,0,14785871,9539673,878891,1
2000006427,2020,0,3,327978322,8907216,306655063,0,0,0,28851693,0,0,0,4974265,243371,0,0,0,3713596,239471,0,0,0,818475,0,7203916,0,0,0,1,0,0,0,0,0,0,0,0,30230475,28851693,59082169,1901460,9105375,49976793,0,0,49976793,49976793,49976793,49976793,11244778,0,0,0,0,0,0,0,0,0,0,0,0,1658088,243371,0,0,0,4974265,243371,1
2000000446,2020,0,3,197496771,8227562,205006054,0,0,0,10512937,43655253,0,13567650,6369271,0,0,0,2321283,2105300,0,0,0,0,0,0,0,919513,0,0,1,0,0,0,0,0,0,0,0,718279,10512937,11231216,8943285,8943285,2287930,0,919513,1368417,1368417,1368417,1368417,307894,0,0,0,0,0,0,0,0,919513,2297645,0,4522550,2123090,0,43655253,0,13567650,6369271,0,1
2000002507,2020,0,3,95792957,0,97665668,5250,0,0,7880486,0,0,0,3645497,115743,0,0,0,2770045,134719,0,0,0,0,0,0,43393724,0,0,1,0,0,9645375,11863058,10214004,0,0,0,-1872711,7885736,6013026,1330909,1330909,4682117,5250,43393724,0,0,0,0,0,0,0,9645375,11863058,10214004,0,0,0,4676867,0,0,0,1215166,115743,0,0,0,3645497,115743,1
2000004585,2020,0,3,437941917,174300,424574622,0,0,0,13733075,7102263,0,4372236,1427814,69307,0,0,1126379,473950,65940,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13541595,13733075,27274670,2376460,2376460,24898210,0,0,24898210,24898210,24898210,24898210,5602097,0,0,0,0,0,0,0,0,0,373803,0,1457412,475938,69307,7102263,0,4372236,1427814,69307,1
2000000433,2020,0,3,326274124,1156,318064448,0,0,0,21211516,7135904,0,0,29825,87000,39501,0,0,0,74042,0,0,0,0,0,12095916,0,0,0,1,0,0,0,0,0,0,0,0,8210832,21211516,29422348,472516,12568432,16853916,0,0,16853916,16853916,16853916,16853916,3792131,0,0,0,0,0,0,0,0,0,375574,0,0,9942,87000,7135904,0,0,29825,87000,1
2000006135,2020,0,3,14856207,33449,15638140,0,0,0,1776462,1886225,0,0,901087,14564,0,0,0,216866,10661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-748484,1776462,1027978,414201,414201,613778,0,0,613778,613778,613778,613778,138100,0,0,0,0,0,0,0,0,0,99275,0,0,300362,14564,1886225,0,0,901087,14564,1
2000001586,2020,0,3,3074695,8282,2995971,0,0,0,140257,0,0,0,28925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87006,140257,227263,9642,9642,217621,0,0,217621,217621,217621,217621,48965,0,0,0,0,0,0,0,0,0,0,0,0,9642,0,0,0,0,28925,0,1
2000002905,2020,0,3,420864208,68881,381213333,1338120,0,0,13423248,15456649,0,19045688,8610122,634199,2143881,0,5380800,4908454,554127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39719756,14761368,54481124,10666310,10666310,43814814,1338120,0,42476694,42476694,42476694,42476694,9557256,0,0,0,0,0,0,0,0,0,813508,0,6348563,2870041,634199,15456649,0,19045688,8610122,634199,1
2000004709,2020,0,3,2560960,0,2736538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175578,167217,0,0,0,0,0,0,-175578,0,-175578,0,0,-175578,0,0,-175578,-175578,-175578,-175578,0,175578,167217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000004463,2020,0,3,353890,0,342445,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11445,517,11962,0,0,11962,0,0,11962,11962,11962,11962,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000003498,2020,0,3,287388294,5521052,279979802,0,0,0,17905611,29712382,292691,43768,2751013,0,0,94500,0,1479469,0,0,0,0,0,0,1730497,0,0,0,1,0,0,0,0,0,0,0,0,12929545,17905611,30835156,2527924,4258421,26576735,0,0,26576735,26576735,26576735,26576735,5979765,0,0,0,0,0,0,0,0,0,1563810,32521,14589,917004,0,29712382,292691,43768,2751013,0,1
2000005163,2020,0,3,0,0,435601,0,0,0,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434164,413490,0,0,0,0,0,0,-435601,1436,-434164,0,0,-434164,0,0,-434164,-434164,-434164,-434164,0,434164,413490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005663,2020,0,3,19478113,193880,19474356,0,0,0,109057,0,0,0,6631,0,0,0,0,0,0,0,0,0,0,0,0,86997,0,0,1,0,0,0,0,0,0,0,0,197637,109057,306694,2210,2210,304484,0,86997,217487,217487,217487,217487,48935,0,0,0,0,0,0,0,0,86997,0,0,0,2210,0,0,0,0,6631,0,1
2000004360,2020,0,3,34277,0,98106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63828,60789,0,0,0,0,0,0,-63828,0,-63828,0,0,-63828,0,0,-63828,-63828,-63828,-63828,0,63828,60789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000004497,2020,0,3,12648513,0,12461141,0,0,0,54398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187372,54398,241771,0,0,241771,0,0,241771,241771,241771,241771,54398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000003432,2020,0,3,72265564,0,71586663,0,0,0,18375,0,0,0,17719,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,678902,18375,697277,7219,7219,690058,0,0,690058,690058,690058,690058,155263,0,0,0,0,0,0,0,0,0,0,0,0,5906,1312,0,0,0,17719,1312,1
2000005150,2020,0,3,11592987,0,14711605,0,0,0,39929,0,0,0,10222,0,0,0,0,0,0,0,0,0,0,0,0,4049722,0,0,1,3082096,2936627,2639804,783954,260608,0,0,0,-3118618,39929,-3078688,3407,3407,-3082096,0,4049722,-3082096,-3082096,-3082096,-3082096,0,3082096,2936627,2639804,783954,260608,0,0,0,0,0,0,0,3407,0,0,0,0,10222,0,0
2000005074,2020,0,3,12752489,0,12336668,0,0,0,127546,0,0,0,86427,3862,0,0,0,12916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,415821,127546,543367,32671,32671,510695,0,0,510695,510695,510695,510695,114906,0,0,0,0,0,0,0,0,0,0,0,0,28809,3862,0,0,0,86427,3862,1
2000000966,2020,0,3,1136572,25658,11279158,0,0,0,6637619,104756554,0,0,1167451,6575,0,0,0,0,0,0,0,0,0,0,679215,158979321,0,0,1,10067751,10296202,49480119,45461074,46174134,0,0,0,-10116927,6637619,-3479308,5909228,6588443,-10067751,0,158979321,-10067751,-10067751,-10067751,-10067751,0,10067751,10296202,49480119,45461074,46174134,0,0,0,0,5513503,0,0,389150,6575,104756554,0,0,1167451,6575,0
2000005023,2020,0,3,602413,0,640501,0,0,0,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35581,33887,0,0,0,0,0,0,-38088,2506,-35581,0,0,-35581,0,0,-35581,-35581,-35581,-35581,0,35581,33887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000003599,2020,0,3,4917684172,1514157954,4669513137,41448172,0,31500000,800488118,2736271350,0,0,313405358,33609533,693933139,0,0,115217589,35294718,0,0,0,21372,8306,1388174489,0,0,0,1,0,0,0,0,0,0,0,0,1762328988,873436290,2635765278,282092268,1701766757,933998522,41448172,0,892550349,892550349,892550349,892550349,200823829,0,0,0,0,0,0,0,0,0,144014282,0,0,104468453,33609533,2736271350,0,0,313405358,33609533,1
2000004796,2020,0,3,5093318,0,4976092,0,0,0,54768,28467,0,0,70927,0,3105,0,0,9227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117226,54768,171994,25140,25140,146854,0,0,146854,146854,146854,146854,33042,0,0,0,0,0,0,0,0,0,1498,0,0,23642,0,28467,0,0,70927,0,1
2000001903,2020,0,3,2730691,0,2835717,0,0,0,28099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76927,73264,0,0,0,0,0,0,-105026,28099,-76927,0,0,-76927,0,0,-76927,-76927,-76927,-76927,0,76927,73264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000004113,2020,0,3,4376395,0,4265546,0,0,0,50476,199472,0,25916,22377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110848,50476,161324,26596,26596,134728,0,0,134728,134728,134728,134728,30314,0,0,0,0,0,0,0,0,0,10499,0,8639,7459,0,199472,0,25916,22377,0,1
2000003790,2020,0,3,1235146722,78168214,1385153971,0,0,0,3480034,31861568,0,0,11048867,264277,0,0,0,6322248,36565,0,0,0,4706839,3533,65850434,0,0,0,1,139833593,134451353,0,0,0,0,0,0,-71839035,3480034,-68359002,5624157,71474591,-139833593,0,0,-139833593,-139833593,-139833593,-139833593,0,139833593,134451353,0,0,0,0,0,0,0,1676925,0,0,3682956,264277,31861568,0,0,11048867,264277,0
2000002499,2020,0,3,934887126,8403396,908282102,0,0,1050000,64363218,129616572,2202711,84032843,68640009,2948269,37020363,1087393,27809599,36085548,2289769,0,0,0,11546665,0,10752555,0,0,0,1,0,0,0,0,0,0,0,0,35008420,65413218,100421638,60905890,72708446,27713192,0,0,27713192,27713192,27713192,27713192,6235468,0,0,0,0,0,0,0,0,0,6821925,244746,28010948,22880003,2948269,129616572,2202711,84032843,68640009,2948269,1
2000004439,2020,0,3,20965517,0,20151185,0,0,0,236419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,814332,236419,1050751,0,0,1050751,0,0,1050751,1050751,1050751,1050751,236419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000003309,2020,0,3,560553,0,2136786,0,0,0,1329634,24684486,0,0,0,0,3387566,0,0,0,0,0,0,0,0,0,11513,13115597,0,0,1,1557296,1435090,6329785,2072031,1458597,0,0,0,-1576233,1329634,-246599,1299183,1310697,-1557296,0,13115597,-1557296,-1557296,-1557296,-1557296,0,1557296,1435090,6329785,2072031,1458597,0,0,0,0,1299183,0,0,0,0,24684486,0,0,0,0,0
2000000539,2020,0,3,1008177816,68439277,958024490,719706,0,0,125359711,261462254,278269759,199372416,12055944,2003837,30859307,119152399,92626810,5168576,2304443,0,0,0,63000,13641,81514739,0,0,0,1,0,0,0,0,0,0,0,0,118592604,126079417,244672021,117159991,198674730,45997291,719706,0,45277585,45277585,45277585,45277585,10187457,0,0,0,0,0,0,0,0,0,13761171,30918862,66457472,4018648,2003837,261462254,278269759,199372416,12055944,2003837,1
2000000833,2020,0,3,2901438,168313,3199595,0,0,0,182634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143346,712747,0,0,1,90556,86244,678807,0,0,0,0,0,-129844,182634,52790,0,143346,-90556,0,712747,-90556,-90556,-90556,-90556,0,90556,86244,678807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000001700,2020,0,3,596871010,10544191,535397779,0,0,0,17054319,21287669,0,0,13148200,4693672,1084034,0,0,3466687,4153052,0,0,0,1963115,8470,9503667,0,0,0,1,0,0,0,0,0,0,0,0,72017422,17054319,89071742,10196808,19700475,69371266,0,0,69371266,69371266,69371266,69371266,15608535,0,0,0,0,0,0,0,0,0,1120404,0,0,4382733,4693672,21287669,0,0,13148200,4693672,1
2000002788,2020,0,3,500330883,1076843,352953460,216930,0,0,63363165,46419844,2210545,0,101243850,755820,872666,580819,0,59052223,805665,0,0,0,0,0,22799912,0,0,0,1,0,0,0,0,0,0,0,0,148454267,63580095,212034361,37192536,59992448,152041913,216930,0,151824983,151824983,151824983,151824983,34160621,0,0,0,0,0,0,0,0,0,2443150,245616,0,33747950,755820,46419844,2210545,0,101243850,755820,1
2000003241,2020,0,3,21910355,0,20916901,0,0,0,348396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801438,0,0,1,0,0,0,0,0,0,0,0,993454,348396,1341851,0,0,1341851,0,801438,540413,540413,540413,540413,121593,0,0,0,0,0,0,0,0,801438,0,0,0,0,0,0,0,0,0,0,1
2000001875,2020,0,3,658265248,119299,648981573,0,0,0,5878148,383368,0,5725053,15534946,137415,0,0,4219731,6858591,183057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9402974,5878148,15281121,7244258,7244258,8036863,0,0,8036863,8036863,8036863,8036863,1808294,0,0,0,0,0,0,0,0,0,20177,0,1908351,5178315,137415,383368,0,5725053,15534946,137415,1
2000003460,2020,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000005955,2020,0,3,12190560,0,11620343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,570217,0,570217,0,0,570217,0,0,570217,570217,570217,570217,128299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000001687,2020,0,3,28622916,0,28129077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,493839,0,493839,0,0,493839,0,0,493839,493839,493839,493839,111114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000001418,2020,0,3,2051425171,33702830,2072525405,0,0,0,145261729,8925808,0,23441978,7267788,569668,3067028,0,0,5652724,703688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12602596,145261729,157864325,11276036,11276036,146588289,0,0,146588289,146588289,146588289,146588289,32982365,0,0,0,0,0,0,0,0,0,469779,0,7813993,2422596,569668,8925808,0,23441978,7267788,569668,1
2000004298,2020,0,3,16201958,759529,22921207,0,0,0,1091853,0,0,0,1883747,238525,0,0,0,346985,197429,0,0,0,0,0,0,49960176,0,0,1,5734308,5637244,2258434,13051012,19514027,0,0,0,-5959720,1091853,-4867867,866441,866441,-5734308,0,49960176,-5734308,-5734308,-5734308,-5734308,0,5734308,5637244,2258434,13051012,19514027,0,0,0,0,0,0,0,627916,238525,0,0,0,1883747,238525,0
2000003053,2020,0,3,13185443,0,12806325,52500,0,0,450778,931888,0,515078,560608,0,0,0,304151,206325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,379118,503278,882396,407609,407609,474787,43163,0,431624,431624,431624,431624,97115,0,0,0,0,0,0,0,0,0,49047,0,171693,186869,0,931888,0,515078,560608,0,1
2000005005,2020,0,3,52229307,12937,50646348,0,0,0,7224,0,0,0,90435,0,0,0,0,29925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1595896,7224,1603120,30145,30145,1572975,0,0,1572975,1572975,1572975,1572975,353919,0,0,0,0,0,0,0,0,0,0,0,0,30145,0,0,0,0,90435,0,1
2000005188,2020,0,3,1493497,0,1515906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22409,21342,0,0,0,0,0,0,-22409,0,-22409,0,0,-22409,0,0,-22409,-22409,-22409,-22409,0,22409,21342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000005371,2020,0,3,1319475,0,1704609,0,0,0,234567,0,0,86620,1525101,0,0,0,0,0,0,0,0,0,0,0,0,708969,0,0,1,687807,859717,675209,0,0,0,0,0,-385134,234567,-150567,537240,537240,-687807,0,708969,-687807,-687807,-687807,-687807,0,687807,859717,675209,0,0,0,0,0,0,0,0,28873,508367,0,0,0,86620,1525101,0,0
2000005797,2020,0,3,0,630000,440888,0,0,0,433958,2310691,0,52809,48371,0,0,0,0,0,0,0,0,0,0,0,0,116804,0,0,1,0,0,0,0,0,0,0,0,189112,433958,623070,155342,155342,467728,0,116804,350924,350924,350924,350924,78958,0,0,0,0,0,0,0,0,116804,121615,0,17603,16124,0,2310691,0,52809,48371,0,1
2000000969,2020,0,3,216566005,207900,212912197,0,0,0,2249624,1041557,0,0,2904613,0,0,0,0,339761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3861708,2249624,6111332,1023023,1023023,5088309,0,0,5088309,5088309,5088309,5088309,1144869,0,0,0,0,0,0,0,0,0,54819,0,0,968204,0,1041557,0,0,2904613,0,1
2000001512,2020,0,3,779316456,1364637701,894881545,1076229,0,0,102006102,558583036,0,0,8066035,2042819,1619434,0,0,1877405,2531879,0,0,0,0,0,2222978863,0,0,0,1,904954524,864730171,0,0,0,0,0,0,1249072612,103082331,1352154944,34130604,2257109467,-904954524,0,0,-904954524,-904954524,-904954524,-904954524,0,904954524,864730171,0,0,0,0,0,0,0,29399107,0,0,2688678,2042819,558583036,0,0,8066035,2042819,0
